ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
2025-01-01 00:00:15.450,C3282,192.168.1.151,57853,172.16.0.23,147,icmp,dns,288.0,74555,19442,REJ,T,F,16,Hr,48,50615,51,859
2025-01-01 00:00:15.480,C5597,192.168.1.80,18580,172.16.0.203,133,udp,dns,136.17,78506,93541,S1,F,T,12,Fa,79,12937,89,33638
2025-01-01 00:00:15.510,C9512,192.168.1.145,42241,172.16.0.94,66,tcp,http,46.31,7733,44651,S1,T,T,24,Srv,29,56283,54,37901
2025-01-01 00:00:15.540,C4304,192.168.1.72,14900,172.16.0.149,741,tcp,-,160.38,36189,60190,SF,F,F,82,Fa,30,25266,37,9480
2025-01-01 00:00:15.570,C8864,192.168.1.85,16253,172.16.0.54,79,udp,http,140.82,93998,21447,RSTR,T,T,45,Fa,27,42937,30,11504
2025-01-01 00:00:15.600,C3648,192.168.1.193,36065,172.16.0.146,748,icmp,ssh,54.41,9727,5666,REJ,F,F,32,Fa,31,17289,95,61193
2025-01-01 00:00:15.630,C7217,192.168.1.253,26017,172.16.0.247,690,tcp,dns,87.98,33411,69496,RSTR,F,F,60,Hr,59,62564,83,9323
2025-01-01 00:00:15.660,C4592,192.168.1.154,26763,172.16.0.168,134,udp,-,75.5,94210,25988,S1,T,T,62,Hr,50,29882,39,2238
2025-01-01 00:00:15.690,C2538,192.168.1.168,22209,172.16.0.254,198,icmp,ssl,251.71,93759,97183,RSTR,T,T,77,Fa,21,62821,42,48878
2025-01-01 00:00:15.720,C1698,192.168.1.102,3952,172.16.0.145,553,icmp,ssl,221.61,59965,70361,RSTR,F,F,1,Dd,49,34731,33,807
2025-01-01 00:00:15.750,C1337,192.168.1.201,60626,172.16.0.132,629,tcp,ftp,249.87,45994,36263,REJ,F,F,34,Dd,34,28760,61,36044
2025-01-01 00:00:15.780,C1641,192.168.1.220,48258,172.16.0.111,396,tcp,http,4.16,62974,89782,REJ,T,T,50,Hr,28,36880,82,14743
2025-01-01 00:00:15.810,C2106,192.168.1.188,31954,172.16.0.149,936,tcp,-,165.01,19313,5548,SF,T,T,16,ShAD,45,9727,51,21047
2025-01-01 00:00:15.840,C6048,192.168.1.102,47948,172.16.0.99,231,icmp,ftp,112.48,27278,43290,SH,F,F,31,ShAD,86,27109,64,29253
2025-01-01 00:00:15.870,C4731,192.168.1.35,36250,172.16.0.130,770,icmp,ftp,104.71,39354,54505,SF,F,F,81,Dd,37,43532,45,63903
2025-01-01 00:00:15.900,C4618,192.168.1.135,37025,172.16.0.102,993,icmp,ssl,51.26,42037,96297,SF,T,F,85,Dd,64,57907,9,37287
2025-01-01 00:00:15.930,C2739,192.168.1.105,58033,172.16.0.71,581,udp,ftp,91.72,27718,21894,REJ,T,T,45,ShAD,81,8470,86,28472
2025-01-01 00:00:15.960,C4786,192.168.1.49,19316,172.16.0.197,317,icmp,http,271.17,44124,21046,SH,F,F,0,Dd,36,1291,34,8907
2025-01-01 00:00:15.990,C3398,192.168.1.206,30901,172.16.0.230,737,tcp,ssl,240.74,5245,70161,S0,T,T,46,ShAD,44,27274,81,4561
2025-01-01 00:00:16.020,C9627,192.168.1.42,35370,172.16.0.144,669,tcp,http,11.22,23946,51191,SF,T,T,90,ShAD,48,20899,68,40623
2025-01-01 00:00:16.050,C5122,192.168.1.5,5808,172.16.0.60,627,udp,ftp,38.68,2843,35478,SF,F,F,44,Fa,30,43086,35,47921
2025-01-01 00:00:16.080,C1261,192.168.1.253,52955,172.16.0.139,635,udp,ssl,137.3,25548,64706,REJ,F,F,25,Srv,79,55285,20,61202
2025-01-01 00:00:16.110,C2971,192.168.1.6,21264,172.16.0.26,620,icmp,ftp,274.97,94730,49770,S0,T,F,85,Fa,59,25772,42,33747
2025-01-01 00:00:16.140,C8565,192.168.1.13,52164,172.16.0.156,381,udp,http,253.96,20450,70393,SH,F,F,47,Fa,28,29104,89,4074
2025-01-01 00:00:16.170,C5738,192.168.1.180,23147,172.16.0.172,751,udp,ssl,69.25,17179,25374,RSTR,T,F,45,Fa,36,52268,85,14179
2025-01-01 00:00:16.200,C8637,192.168.1.219,53720,172.16.0.25,152,udp,dns,83.98,8935,15697,RSTR,F,T,99,ShAD,80,8648,22,41571
2025-01-01 00:00:16.230,C8483,192.168.1.149,52655,172.16.0.140,682,icmp,ssl,217.26,54141,76512,SH,F,F,94,Dd,11,50862,94,46802
2025-01-01 00:00:16.260,C7519,192.168.1.250,24854,172.16.0.21,866,icmp,http,34.74,51329,80676,S0,T,F,50,ShAD,68,36079,77,1231
2025-01-01 00:00:16.290,C1640,192.168.1.179,29364,172.16.0.233,165,icmp,-,7.95,58626,18739,SH,F,F,60,Hr,43,22678,18,20895
2025-01-01 00:00:16.320,C4478,192.168.1.30,52293,172.16.0.42,108,udp,-,287.24,70604,40639,S0,T,T,89,Hr,32,8227,28,32791
2025-01-01 00:00:16.350,C2321,192.168.1.230,9595,172.16.0.152,107,udp,http,154.76,61182,62859,REJ,F,T,66,Hr,24,4021,77,65284
2025-01-01 00:00:16.380,C8785,192.168.1.226,26073,172.16.0.187,224,udp,dns,54.72,39234,2385,SF,F,T,79,Dd,32,4159,74,30056
2025-01-01 00:00:16.410,C9678,192.168.1.113,52678,172.16.0.226,458,tcp,ssh,64.83,37982,77673,SF,T,F,15,Dd,9,6524,3,34296
2025-01-01 00:00:16.440,C4531,192.168.1.72,4885,172.16.0.69,49,icmp,ftp,181.11,44274,12349,RSTR,T,F,74,Dd,56,10275,43,17324
2025-01-01 00:00:16.470,C8036,192.168.1.213,20550,172.16.0.30,768,tcp,ftp,17.24,84979,5892,REJ,F,T,44,Srv,32,29143,72,37690
2025-01-01 00:00:16.500,C1314,192.168.1.124,12901,172.16.0.153,172,icmp,ssl,64.31,68175,63037,SF,F,F,75,ShAD,11,4457,16,47510
2025-01-01 00:00:16.530,C8866,192.168.1.72,8883,172.16.0.168,210,icmp,http,230.69,27369,66828,SF,F,F,50,Dd,67,5678,43,37425
2025-01-01 00:00:16.560,C1089,192.168.1.173,44942,172.16.0.128,91,udp,-,165.21,4097,92201,S0,T,F,52,Fa,34,6187,50,16395
2025-01-01 00:00:16.590,C9092,192.168.1.3,23384,172.16.0.17,877,tcp,ftp,231.44,56389,52378,RSTR,F,F,73,Fa,10,59337,84,30650
2025-01-01 00:00:16.620,C2948,192.168.1.166,1071,172.16.0.46,315,udp,dns,5.25,15418,85779,SH,F,T,95,Srv,62,21899,49,45583
2025-01-01 00:00:16.650,C5305,192.168.1.251,53017,172.16.0.50,321,udp,ftp,38.55,15017,69828,SF,T,F,81,ShAD,95,35276,41,39538
2025-01-01 00:00:16.680,C3229,192.168.1.76,17984,172.16.0.199,1023,udp,dns,85.16,3170,79320,S1,F,T,72,Srv,45,40746,9,42911
2025-01-01 00:00:16.710,C3257,192.168.1.228,10372,172.16.0.32,485,udp,ssh,161.9,76467,25038,REJ,T,T,97,ShAD,51,24149,21,57318
2025-01-01 00:00:16.740,C6883,192.168.1.152,46375,172.16.0.239,745,udp,ftp,1.11,31065,49693,S0,T,F,53,Hr,69,56544,31,58366
2025-01-01 00:00:16.770,C6424,192.168.1.90,55736,172.16.0.130,991,icmp,ssh,44.78,16798,12157,SF,F,T,63,Srv,62,23979,96,17091
2025-01-01 00:00:16.800,C6245,192.168.1.71,51935,172.16.0.180,174,icmp,ssh,262.28,24249,31165,S0,T,F,7,Srv,33,14598,81,18392
2025-01-01 00:00:16.830,C6180,192.168.1.175,59680,172.16.0.49,428,tcp,-,147.3,71836,53026,SF,F,F,45,Dd,72,37001,41,65127
2025-01-01 00:00:16.860,C3741,192.168.1.102,20677,172.16.0.220,218,udp,ssl,137.39,49733,14110,REJ,T,F,20,Hr,40,4201,62,44637
2025-01-01 00:00:16.890,C9256,192.168.1.125,43209,172.16.0.78,664,tcp,-,175.64,9366,1252,S0,F,T,8,Srv,41,10043,93,64414
2025-01-01 00:00:16.920,C2408,192.168.1.211,15394,172.16.0.196,168,udp,ssl,202.6,85518,93295,SH,T,T,42,ShAD,84,20739,30,64009
2025-01-01 00:00:16.950,C3245,192.168.1.183,3536,172.16.0.80,864,tcp,http,208.28,96307,1541,S0,T,F,69,Fa,7,46348,53,39082
2025-01-01 00:00:16.980,C9826,192.168.1.16,30951,172.16.0.178,395,udp,-,259.47,55028,5108,SH,T,T,47,Dd,99,43455,88,45345
2025-01-01 00:00:17.010,C2449,192.168.1.109,28041,172.16.0.209,48,icmp,-,209.77,41028,69976,SH,T,F,81,Dd,38,52891,1,43245
2025-01-01 00:00:17.040,C4457,192.168.1.163,27839,172.16.0.251,993,icmp,ssl,101.68,28991,31423,RSTR,F,F,61,Hr,50,62556,49,51273
2025-01-01 00:00:17.070,C1143,192.168.1.103,41146,172.16.0.128,310,udp,http,40.15,64263,20076,REJ,T,T,42,Srv,38,53167,84,10693
2025-01-01 00:00:17.100,C5425,192.168.1.24,15306,172.16.0.153,423,tcp,dns,200.34,69392,43838,RSTR,T,F,58,Srv,31,36628,37,18038
2025-01-01 00:00:17.130,C9696,192.168.1.30,21252,172.16.0.185,788,icmp,ssl,257.87,59412,82883,RSTR,T,T,40,Fa,98,7824,72,39497
2025-01-01 00:00:17.160,C1155,192.168.1.92,24915,172.16.0.61,124,udp,dns,84.85,15759,47349,SH,F,T,99,Dd,74,14656,52,57996
2025-01-01 00:00:17.190,C8733,192.168.1.183,49858,172.16.0.149,818,udp,ssh,158.34,6356,7315,REJ,T,F,36,Dd,14,32025,77,41060
2025-01-01 00:00:17.220,C8604,192.168.1.155,22186,172.16.0.170,946,tcp,dns,240.97,71889,71508,RSTR,T,F,93,Srv,86,32006,50,16609
2025-01-01 00:00:17.250,C8070,192.168.1.254,59255,172.16.0.88,651,udp,ftp,283.92,7814,7816,REJ,T,F,92,Dd,21,3770,66,12166
2025-01-01 00:00:17.280,C4714,192.168.1.21,14067,172.16.0.232,658,icmp,-,166.14,78920,17019,SF,F,T,4,Srv,80,22131,25,2879
2025-01-01 00:00:17.310,C2446,192.168.1.43,40598,172.16.0.4,273,udp,dns,35.25,43586,21761,RSTR,F,T,46,Srv,8,5792,27,21402
2025-01-01 00:00:17.340,C6846,192.168.1.86,27851,172.16.0.29,361,udp,dns,71.54,22803,90880,S1,T,F,86,Fa,45,30830,85,20889
2025-01-01 00:00:17.370,C5543,192.168.1.19,26475,172.16.0.230,776,udp,ssl,23.3,83574,29180,REJ,T,F,7,Srv,23,32215,97,31833
2025-01-01 00:00:17.400,C3540,192.168.1.208,64712,172.16.0.179,877,udp,http,207.6,25459,86726,SF,F,T,77,Dd,98,47343,58,36541
2025-01-01 00:00:17.430,C2691,192.168.1.238,39855,172.16.0.134,309,icmp,http,124.07,77253,97514,RSTR,F,T,32,Srv,47,18627,82,13514
2025-01-01 00:00:17.460,C3513,192.168.1.152,19860,172.16.0.83,811,udp,ssl,215.63,95558,80866,S1,F,T,98,Srv,58,60216,62,49887
2025-01-01 00:00:17.490,C7349,192.168.1.75,12782,172.16.0.219,948,udp,dns,216.87,24388,2476,SH,T,T,28,ShAD,3,44001,60,50699
2025-01-01 00:00:17.520,C2078,192.168.1.22,26892,172.16.0.141,954,icmp,ftp,253.94,34955,90907,SH,F,T,50,Hr,31,35028,77,12847
2025-01-01 00:00:17.550,C3917,192.168.1.64,10032,172.16.0.57,512,tcp,ssl,132.27,46154,84341,REJ,F,T,92,Srv,70,31185,31,41753
2025-01-01 00:00:17.580,C5129,192.168.1.137,57911,172.16.0.176,414,tcp,dns,164.04,2661,51866,SF,T,F,26,ShAD,57,59088,67,25747
2025-01-01 00:00:17.610,C1167,192.168.1.172,15090,172.16.0.100,830,icmp,ftp,285.22,34173,51593,RSTR,F,T,61,ShAD,56,43253,63,48147
2025-01-01 00:00:17.640,C4544,192.168.1.163,10569,172.16.0.32,558,icmp,http,292.21,96643,56821,SH,F,T,62,Fa,55,24741,68,18773
2025-01-01 00:00:17.670,C8073,192.168.1.71,24668,172.16.0.95,589,udp,-,21.85,38260,86526,REJ,T,F,99,Hr,13,55928,80,39618
2025-01-01 00:00:17.700,C6492,192.168.1.58,34271,172.16.0.219,912,tcp,http,259.16,72468,22422,SH,T,T,71,Fa,26,48948,63,1724
2025-01-01 00:00:17.730,C8263,192.168.1.143,40840,172.16.0.231,251,udp,dns,24.5,8996,7047,S0,F,T,69,ShAD,97,21093,97,62692
2025-01-01 00:00:17.760,C5594,192.168.1.231,1322,172.16.0.186,902,icmp,http,132.22,28361,66791,RSTR,T,T,1,Fa,23,44421,73,29140
2025-01-01 00:00:17.790,C3827,192.168.1.27,21512,172.16.0.75,293,icmp,ssl,31.43,10852,63990,SF,T,T,99,Dd,95,30071,60,1177
2025-01-01 00:00:17.820,C9066,192.168.1.149,62205,172.16.0.154,594,udp,ssh,55.25,85352,32779,SF,F,F,31,Fa,9,21544,99,29323
2025-01-01 00:00:17.850,C6511,192.168.1.176,27901,172.16.0.184,267,icmp,ssl,286.09,89145,4563,S1,F,T,58,Fa,88,49588,24,34822
2025-01-01 00:00:17.880,C1208,192.168.1.75,49685,172.16.0.226,409,tcp,http,213.95,97078,22300,REJ,F,F,0,Dd,33,12614,35,33000
2025-01-01 00:00:17.910,C1372,192.168.1.238,51795,172.16.0.115,365,icmp,ftp,74.93,17374,5858,RSTR,T,T,5,ShAD,26,36400,52,26169
2025-01-01 00:00:17.940,C4620,192.168.1.153,53826,172.16.0.242,239,icmp,-,204.39,86384,92168,S1,T,T,38,Dd,19,11259,91,55745
2025-01-01 00:00:17.970,C4995,192.168.1.111,38163,172.16.0.248,90,icmp,ftp,90.54,16414,95149,SF,T,F,47,Dd,88,25108,14,9687
2025-01-01 00:00:18.000,C5872,192.168.1.45,50188,172.16.0.144,541,icmp,dns,196.93,9887,63026,RSTR,T,F,44,Hr,91,18022,86,37959
2025-01-01 00:00:18.030,C8783,192.168.1.247,60186,172.16.0.152,428,icmp,ssl,12.93,48203,16969,S1,T,T,81,ShAD,38,30813,81,49129
2025-01-01 00:00:18.060,C3451,192.168.1.28,56897,172.16.0.19,886,icmp,ftp,116.39,32210,61454,S0,T,T,42,Dd,91,5085,72,35147
2025-01-01 00:00:18.090,C4247,192.168.1.95,34306,172.16.0.11,318,udp,-,176.14,58724,48965,SH,F,T,29,Fa,98,40294,47,60245
2025-01-01 00:00:18.120,C3454,192.168.1.221,28138,172.16.0.229,931,tcp,ssh,128.92,38674,99509,SF,T,T,77,Dd,34,62555,24,5014
2025-01-01 00:00:18.150,C7746,192.168.1.252,31581,172.16.0.114,811,udp,ssl,250.05,94696,69075,REJ,T,T,3,Fa,82,60957,56,32735
2025-01-01 00:00:18.180,C1747,192.168.1.99,30889,172.16.0.37,1015,udp,ftp,121.87,83684,21786,REJ,T,F,70,Dd,62,45133,5,32101
2025-01-01 00:00:18.210,C7141,192.168.1.200,25827,172.16.0.56,565,tcp,dns,215.65,49168,42544,RSTR,T,T,70,Dd,76,47727,6,21452
2025-01-01 00:00:18.240,C2253,192.168.1.133,42051,172.16.0.226,416,icmp,ssh,277.52,17089,32768,SH,F,T,15,Dd,70,14976,42,20620
2025-01-01 00:00:18.270,C1042,192.168.1.114,48524,172.16.0.209,594,icmp,ssh,52.02,70534,21470,SH,F,F,48,Fa,28,38960,22,60084
2025-01-01 00:00:18.300,C7327,192.168.1.248,49542,172.16.0.9,581,udp,ssh,133.75,58137,96819,REJ,T,T,15,Dd,34,48458,70,36239
2025-01-01 00:00:18.330,C1304,192.168.1.193,52866,172.16.0.55,562,tcp,ftp,34.11,47215,99722,RSTR,T,F,58,Srv,95,16922,74,41491
2025-01-01 00:00:18.360,C7340,192.168.1.232,32323,172.16.0.102,995,udp,dns,44.46,98166,15027,SF,F,F,4,Hr,45,15471,48,21979
2025-01-01 00:00:18.390,C9351,192.168.1.96,54825,172.16.0.198,932,icmp,ssl,285.82,99586,9991,S0,F,T,3,Fa,37,21005,75,57934
2025-01-01 00:00:18.420,C9204,192.168.1.102,62853,172.16.0.180,226,udp,ssh,54.28,28271,81927,SF,F,T,98,Fa,53,17974,75,813
2025-01-01 00:00:18.450,C5250,192.168.1.25,25510,172.16.0.168,714,udp,ftp,40.47,35924,32549,S1,F,F,67,Fa,35,21082,84,17346
2025-01-01 00:00:18.480,C1436,192.168.1.66,50743,172.16.0.172,250,icmp,ftp,120.53,1263,33464,SH,T,F,34,ShAD,95,15175,3,50627
2025-01-01 00:00:18.510,C4104,192.168.1.60,57245,172.16.0.69,227,udp,ftp,122.19,78669,62893,S0,T,F,56,Fa,97,517,63,26560
2025-01-01 00:00:18.540,C1651,192.168.1.220,38800,172.16.0.161,638,udp,ssl,239.54,6180,29848,RSTR,F,T,70,Srv,65,14390,61,13588
2025-01-01 00:00:18.570,C4934,192.168.1.239,64430,172.16.0.93,358,tcp,http,178.0,35214,26399,S0,F,F,14,Hr,75,53501,87,15607
2025-01-01 00:00:18.600,C2396,192.168.1.125,31909,172.16.0.17,432,udp,http,293.84,68199,90003,SF,F,F,11,ShAD,1,28532,79,56795
2025-01-01 00:00:18.630,C4096,192.168.1.13,53460,172.16.0.215,86,udp,ssh,25.48,18082,48527,S0,F,F,45,Hr,3,51496,25,59479
2025-01-01 00:00:18.660,C2140,192.168.1.221,14151,172.16.0.236,286,tcp,http,38.17,47003,51592,S1,T,T,93,Fa,86,57199,31,36177
2025-01-01 00:00:18.690,C5559,192.168.1.124,46104,172.16.0.148,749,tcp,http,23.21,72313,46425,REJ,T,T,5,Srv,93,3918,72,34364
2025-01-01 00:00:18.720,C7608,192.168.1.180,60052,172.16.0.102,300,udp,http,89.27,95651,28408,SH,F,F,2,Srv,96,56217,6,30009
2025-01-01 00:00:18.750,C6226,192.168.1.252,18498,172.16.0.74,22,tcp,ftp,286.57,64712,93588,S1,F,F,29,Srv,5,33087,45,9979
2025-01-01 00:00:18.780,C6710,192.168.1.128,21061,172.16.0.217,553,icmp,http,12.98,5829,706,S0,T,T,21,Hr,66,13260,50,12382
2025-01-01 00:00:18.810,C7793,192.168.1.14,1621,172.16.0.77,98,icmp,http,150.27,71186,73218,SH,T,T,50,Srv,46,61574,96,2965
2025-01-01 00:00:18.840,C6107,192.168.1.133,22757,172.16.0.210,684,udp,ssl,92.6,32949,65504,RSTR,F,T,56,Fa,71,11673,88,49173
2025-01-01 00:00:18.870,C6563,192.168.1.78,47472,172.16.0.108,914,tcp,dns,127.13,39672,36822,S0,T,T,24,Hr,27,47541,92,27307
2025-01-01 00:00:18.900,C4333,192.168.1.184,56566,172.16.0.218,935,icmp,ssl,129.56,89669,26563,SH,F,T,13,ShAD,38,12720,16,49440
2025-01-01 00:00:18.930,C2082,192.168.1.91,9761,172.16.0.123,136,udp,ftp,263.99,12844,82392,S0,F,F,44,Hr,2,7017,45,2421
2025-01-01 00:00:18.960,C3116,192.168.1.152,56809,172.16.0.181,170,icmp,ssl,70.43,92647,64516,REJ,F,T,62,Dd,47,45402,47,55781
2025-01-01 00:00:18.990,C7829,192.168.1.233,46993,172.16.0.207,190,udp,ssl,80.45,27695,65073,SF,F,T,59,Dd,81,22027,87,25769
2025-01-01 00:00:19.020,C1243,192.168.1.61,53303,172.16.0.104,28,udp,http,92.3,70302,64718,S1,T,T,73,Srv,63,28980,83,52476
2025-01-01 00:00:19.050,C3105,192.168.1.119,48226,172.16.0.104,250,tcp,ssh,34.69,5130,44860,S0,F,F,65,ShAD,4,48919,47,52454
2025-01-01 00:00:19.080,C6154,192.168.1.249,19708,172.16.0.36,105,tcp,ssl,66.66,97016,18014,S1,F,F,87,ShAD,82,46108,18,64133
2025-01-01 00:00:19.110,C5928,192.168.1.249,21911,172.16.0.13,32,tcp,dns,219.28,25154,59053,REJ,F,F,13,Hr,32,16935,72,33595
2025-01-01 00:00:19.140,C6511,192.168.1.148,12808,172.16.0.19,513,udp,ssl,246.61,32254,38246,REJ,F,F,99,ShAD,64,54181,31,56358
2025-01-01 00:00:19.170,C6980,192.168.1.85,34891,172.16.0.221,71,icmp,http,29.64,23883,55716,S1,F,F,36,Fa,33,29476,38,6717
2025-01-01 00:00:19.200,C1639,192.168.1.158,42819,172.16.0.221,46,tcp,ssl,25.65,89383,26057,RSTR,T,F,85,Srv,46,48476,93,13788
2025-01-01 00:00:19.230,C2829,192.168.1.186,1331,172.16.0.220,538,udp,-,188.63,29375,83484,S1,T,T,97,Hr,28,56391,47,8061
2025-01-01 00:00:19.260,C5081,192.168.1.223,41996,172.16.0.134,976,udp,ftp,236.95,9892,93407,SF,F,T,71,Srv,42,41022,94,6982
2025-01-01 00:00:19.290,C9699,192.168.1.87,64287,172.16.0.31,858,udp,ssl,197.53,15344,11519,S1,F,T,48,Dd,85,11816,30,41525
2025-01-01 00:00:19.320,C4471,192.168.1.191,31669,172.16.0.125,155,tcp,ssh,80.0,7300,25441,SH,F,F,80,Srv,48,47437,97,19193
2025-01-01 00:00:19.350,C5927,192.168.1.121,35978,172.16.0.73,467,tcp,dns,268.93,90797,44775,REJ,T,T,92,Hr,68,58299,64,1871
2025-01-01 00:00:19.380,C6030,192.168.1.153,15340,172.16.0.246,581,tcp,ssh,94.06,736,92256,S1,T,T,68,Fa,32,18299,92,21728
2025-01-01 00:00:19.410,C9180,192.168.1.114,27450,172.16.0.101,114,icmp,ftp,165.85,77347,53975,RSTR,F,F,81,Hr,50,44233,77,47842
2025-01-01 00:00:19.440,C3358,192.168.1.244,30625,172.16.0.52,623,icmp,ssh,16.46,31095,88359,REJ,T,F,46,Fa,17,13329,65,28717
2025-01-01 00:00:19.470,C6496,192.168.1.246,50669,172.16.0.185,828,tcp,ftp,39.14,47696,67175,SF,F,T,17,Fa,43,43603,76,18630
2025-01-01 00:00:19.500,C1014,192.168.1.118,60667,172.16.0.113,918,udp,http,47.58,90473,84591,RSTR,F,F,51,Dd,94,23644,50,44099
2025-01-01 00:00:19.530,C8426,192.168.1.206,47138,172.16.0.148,767,icmp,-,159.98,33304,51479,SF,F,F,72,Fa,95,44794,95,39810
2025-01-01 00:00:19.560,C3421,192.168.1.116,32187,172.16.0.115,81,udp,ssh,256.02,19313,82842,S0,T,F,26,ShAD,38,54535,6,2089
2025-01-01 00:00:19.590,C7612,192.168.1.145,51112,172.16.0.192,43,tcp,http,10.83,57706,78604,REJ,F,T,28,ShAD,14,46816,97,42550
2025-01-01 00:00:19.620,C2504,192.168.1.157,2869,172.16.0.30,976,icmp,ftp,176.55,1780,6832,SF,T,F,91,Fa,86,17483,41,5719
2025-01-01 00:00:19.650,C8751,192.168.1.183,61958,172.16.0.151,766,tcp,dns,71.29,69121,22973,S0,F,F,26,ShAD,37,42560,90,38074
2025-01-01 00:00:19.680,C8873,192.168.1.134,50615,172.16.0.228,939,tcp,ftp,274.4,67030,55880,SF,F,F,99,Srv,75,36579,67,56355
2025-01-01 00:00:19.710,C7079,192.168.1.249,51862,172.16.0.143,86,icmp,ssl,240.48,19747,69000,S1,T,F,76,Srv,43,44076,45,15479
2025-01-01 00:00:19.740,C4037,192.168.1.162,4667,172.16.0.167,937,tcp,ftp,182.96,37904,92991,REJ,F,T,89,Hr,37,7472,9,61213
2025-01-01 00:00:19.770,C8139,192.168.1.9,15744,172.16.0.102,311,icmp,ssh,63.84,75350,96695,RSTR,F,T,34,Dd,8,30584,62,31327
2025-01-01 00:00:19.800,C4846,192.168.1.217,10130,172.16.0.221,381,tcp,ssl,16.65,61049,92136,S1,F,T,45,Fa,66,9653,96,50709
2025-01-01 00:00:19.830,C6059,192.168.1.148,9729,172.16.0.202,93,icmp,http,59.27,84990,95426,SF,F,T,40,ShAD,16,61561,75,22970
2025-01-01 00:00:19.860,C4471,192.168.1.39,24741,172.16.0.103,210,udp,dns,167.17,53080,37634,SF,F,T,10,Srv,55,7135,16,20531
2025-01-01 00:00:19.890,C2415,192.168.1.251,36501,172.16.0.27,907,tcp,ftp,181.3,54840,81053,SF,T,T,12,Dd,35,1487,89,17594
2025-01-01 00:00:19.920,C4035,192.168.1.3,51986,172.16.0.69,481,udp,ssl,162.3,87153,27948,S0,T,F,73,Fa,80,32598,4,25456
2025-01-01 00:00:19.950,C8570,192.168.1.194,23563,172.16.0.44,375,udp,ssh,64.64,35618,38870,S0,T,T,16,Srv,82,10332,4,35645
2025-01-01 00:00:19.980,C6735,192.168.1.56,44699,172.16.0.251,234,icmp,ssl,269.4,41891,91754,S1,F,T,43,Fa,93,41206,31,8373
2025-01-01 00:00:20.010,C7978,192.168.1.6,43322,172.16.0.158,747,icmp,ssl,222.49,33598,52338,RSTR,F,F,81,Hr,26,3867,67,3000
2025-01-01 00:00:20.040,C1626,192.168.1.233,45419,172.16.0.202,774,udp,-,131.95,32467,28833,RSTR,F,F,35,Srv,87,63918,39,24774
2025-01-01 00:00:20.070,C8289,192.168.1.238,43544,172.16.0.156,842,udp,dns,132.85,44347,69781,SF,T,F,71,ShAD,14,29048,41,29182
2025-01-01 00:00:20.100,C5063,192.168.1.31,3874,172.16.0.93,41,udp,ssh,166.64,8263,45470,SF,F,F,75,Srv,46,65068,68,42194
2025-01-01 00:00:20.130,C1055,192.168.1.29,37430,172.16.0.235,224,tcp,ftp,255.1,6689,98409,SH,T,F,93,Fa,64,1845,42,26632
2025-01-01 00:00:20.160,C9335,192.168.1.197,18268,172.16.0.241,390,udp,dns,14.47,35121,21117,SF,F,F,20,Dd,95,32498,70,16983
2025-01-01 00:00:20.190,C5341,192.168.1.8,38160,172.16.0.189,441,udp,ssh,36.39,61804,48264,RSTR,F,F,97,Srv,25,55445,19,61996
2025-01-01 00:00:20.220,C5728,192.168.1.172,4504,172.16.0.176,211,tcp,ftp,88.01,23113,74736,SH,T,F,68,ShAD,88,63172,54,15915
2025-01-01 00:00:20.250,C1043,192.168.1.64,54493,172.16.0.80,135,udp,dns,44.33,59142,19692,SH,F,F,51,Dd,21,58112,80,45819
2025-01-01 00:00:20.280,C8962,192.168.1.6,31534,172.16.0.143,66,tcp,dns,274.11,41135,8599,REJ,T,T,34,Fa,54,20102,37,27760
2025-01-01 00:00:20.310,C9207,192.168.1.167,54236,172.16.0.151,992,udp,http,221.34,63909,13018,RSTR,T,F,15,Hr,8,7542,51,42053
2025-01-01 00:00:20.340,C7336,192.168.1.96,46561,172.16.0.25,348,icmp,ftp,247.11,26802,31746,REJ,T,F,27,Dd,37,23426,6,41267
2025-01-01 00:00:20.370,C1998,192.168.1.27,18062,172.16.0.251,737,tcp,ssl,0.18,52208,89969,RSTR,F,F,46,Srv,34,44575,80,11655
2025-01-01 00:00:20.400,C2292,192.168.1.24,13228,172.16.0.33,201,icmp,-,283.02,42140,96367,S0,F,T,35,Srv,37,33756,16,59773
2025-01-01 00:00:20.430,C2268,192.168.1.187,48032,172.16.0.226,199,tcp,ftp,272.55,48053,1275,RSTR,F,F,69,ShAD,3,11743,42,44082
2025-01-01 00:00:20.460,C5167,192.168.1.22,25959,172.16.0.72,774,tcp,ftp,104.1,26284,41388,SF,F,T,50,Srv,63,13974,73,36555
2025-01-01 00:00:20.490,C6967,192.168.1.104,18709,172.16.0.207,904,udp,ssh,201.97,75195,1741,SH,T,F,42,Hr,47,18033,76,30917
2025-01-01 00:00:20.520,C1256,192.168.1.184,48691,172.16.0.82,915,icmp,ftp,17.85,27257,93375,S1,T,T,20,Fa,41,49935,70,34488
2025-01-01 00:00:20.550,C6086,192.168.1.78,40430,172.16.0.53,755,icmp,ftp,130.66,91901,15423,REJ,T,T,49,Srv,4,25049,88,63002
2025-01-01 00:00:20.580,C9756,192.168.1.83,53075,172.16.0.234,555,icmp,ssh,235.45,9905,58327,REJ,F,F,27,Hr,41,36156,81,54217
